trade_date,symbol,company_name,sector,open_price,high_price,low_price,close_price,volume,market_cap,exchange
2022-03-07,AUTO,AutoMotion,Automobile,339.25,351.43,334.82,350.46,196753.0,7666936960,NSE
2022-03-08,AUTO,AutoMotion,Automobile,348.78,350.43,343.06,343.71,877094.0,22935542618,NSE
2022-03-09,AUTO,AutoMotion,Automobile,344.5,345.06,342.28,343.02,347721.0,22013834937,NSE
2022-03-10,AUTO,AutoMotion,Automobile,342.86,346.88,341.86,346.2,382113.0,40127380445,NSE
2022-03-11,AUTO,AutoMotion,Automobile,347.2,351.32,346.48,350.74,858339.0,14358407261,NSE
2022-03-14,AUTO,AutoMotion,Automobile,353.12,354.83,348.09,350.46,441288.0,17263881111,NSE
2022-03-15,AUTO,AutoMotion,Automobile,350.82,351.75,343.19,343.41,,31013972981,NSE
2022-03-16,AUTO,AutoMotion,Automobile,345.68,346.08,340.75,342.99,238717.0,45231778344,NSE
2022-03-17,AUTO,AutoMotion,Automobile,345.76,346.12,342.45,343.04,844708.0,14656009054,NSE
2022-03-18,AUTO,AutoMotion,Automobile,343.78,346.35,338.95,342.73,495758.0,5583704324,NSE
2022-03-21,AUTO,AutoMotion,Automobile,341.89,344.6,339.18,343.68,890897.0,41056323113,NSE
2022-03-22,AUTO,AutoMotion,Automobile,346.08,348.68,343.51,344.94,778799.0,43411118063,NSE
2022-03-23,AUTO,AutoMotion,Automobile,346.8,356.47,346.59,354.04,885743.0,40439621193,NSE
2022-03-24,AUTO,AutoMotion,Automobile,353.38,354.0,345.03,347.26,232372.0,8456756010,NSE
2022-03-25,AUTO,AutoMotion,Automobile,345.68,346.6,340.86,340.91,412939.0,44150929853,NSE
2022-03-28,AUTO,AutoMotion,Automobile,341.46,343.6,338.64,339.06,125035.0,36415732321,NSE
2022-03-29,AUTO,AutoMotion,Automobile,-337.48,342.32,336.81,338.39,769467.0,16812652587,NSE
2022-03-30,AUTO,AutoMotion,Automobile,337.66,338.1,331.08,331.55,246638.0,32066764241,NSE
2022-03-31,AUTO,AutoMotion,Automobile,-330.78,332.48,321.21,324.12,560352.0,36151053986,NSE
2022-04-01,AUTO,AutoMotion,Automobile,326.98,328.33,321.08,323.44,314635.0,15579789970,NSE
2022-04-04,AUTO,AutoMotion,Automobile,326.25,329.13,322.82,327.23,771112.0,13258134318,NSE
2022-04-05,AUTO,AutoMotion,Automobile,328.58,330.29,326.72,328.55,505334.0,34515500073,NSE
2022-04-06,AUTO,AutoMotion,Automobile,328.68,330.24,326.16,326.28,678401.0,7049163708,NSE
2022-04-07,AUTO,AutoMotion,Automobile,324.53,327.49,319.83,320.85,469604.0,19308478994,NSE
2022-04-08,AUTO,AutoMotion,Automobile,323.06,324.83,321.45,323.77,,14025026518,NSE
2022-04-11,AUTO,AutoMotion,Automobile,322.11,322.85,320.55,322.49,634256.0,48888955675,NSE
2022-04-12,AUTO,AutoMotion,Automobile,-319.33,322.61,315.41,315.93,742699.0,28451771157,NSE
2022-04-13,AUTO,AutoMotion,Automobile,318.35,319.38,314.59,316.33,642111.0,11810191065,NSE
2022-04-14,AUTO,AutoMotion,Automobile,318.47,319.84,315.96,318.12,638938.0,48104961471,NSE
2022-04-15,AUTO,AutoMotion,Automobile,320.87,330.51,316.7,329.47,170557.0,34311919023,NSE
2022-04-18,AUTO,AutoMotion,Automobile,328.35,331.64,325.81,330.8,766060.0,14737145492,NSE
2022-04-19,AUTO,AutoMotion,Automobile,331.98,332.04,327.36,329.15,502537.0,31954183220,NSE
2022-04-20,AUTO,AutoMotion,Automobile,328.79,331.14,322.34,326.57,,18455883521,NSE
2022-04-21,AUTO,AutoMotion,Automobile,323.71,324.2,312.98,316.01,259012.0,41193309273,NSE
2022-04-22,AUTO,AutoMotion,Automobile,316.1,322.09,315.7,319.1,169445.0,22340762919,NSE
2022-04-25,AUTO,AutoMotion,Automobile,318.71,318.77,310.66,310.8,273648.0,11414457374,NSE
2022-04-26,AUTO,AutoMotion,Automobile,312.08,312.95,306.29,309.24,746759.0,26288107431,NSE
2022-04-27,AUTO,AutoMotion,Automobile,304.66,307.8,299.55,300.23,878160.0,49369588573,NSE
2022-04-28,AUTO,AutoMotion,Automobile,299.19,301.16,290.57,297.04,851371.0,41892822398,NSE
2022-04-29,AUTO,AutoMotion,Automobile,300.06,300.88,293.14,296.05,357212.0,30865260256,NSE
2022-05-02,AUTO,AutoMotion,Automobile,298.0,300.22,297.21,298.57,623107.0,35027460287,NSE
2022-05-03,AUTO,AutoMotion,Automobile,301.93,302.29,299.75,,370157.0,39995273133,NSE
2022-05-04,AUTO,AutoMotion,Automobile,294.78,295.43,291.94,294.14,360820.0,41688509456,NSE
2022-05-05,AUTO,AutoMotion,Automobile,289.65,290.81,285.14,285.15,447302.0,10579525572,NSE
2022-05-06,AUTO,AutoMotion,Automobile,284.86,285.67,282.56,284.37,795082.0,8819542354,NSE
2022-05-09,AUTO,AutoMotion,Automobile,286.24,288.61,283.04,287.97,596159.0,9202018300,NSE
2022-05-10,AUTO,AutoMotion,Automobile,291.08,300.85,287.93,294.82,610153.0,34885560409,NSE
2022-05-11,AUTO,AutoMotion,Automobile,296.4,306.91,293.25,304.43,400383.0,44699395783,NSE
2022-05-12,AUTO,AutoMotion,Automobile,306.19,315.57,305.75,311.58,722273.0,9650927212,NSE
2022-05-13,AUTO,AutoMotion,Automobile,308.44,309.22,307.06,307.21,,33090677188,NSE
2022-05-16,AUTO,AutoMotion,Automobile,304.71,306.2,296.58,298.19,831259.0,16372943530,NSE
2022-05-17,AUTO,AutoMotion,Automobile,-301.35,307.13,301.19,305.02,239967.0,30097984072,NSE
2022-05-18,AUTO,AutoMotion,Automobile,301.53,302.05,298.72,299.71,798412.0,11751676817,NSE
2022-05-19,AUTO,AutoMotion,Automobile,299.82,303.29,299.27,,140833.0,47933848298,NSE
2022-05-20,AUTO,AutoMotion,Automobile,-295.91,295.99,291.53,293.97,,21847228793,NSE
2022-05-23,AUTO,AutoMotion,Automobile,292.84,295.47,292.75,294.89,614179.0,22641743400,NSE
2022-05-24,AUTO,AutoMotion,Automobile,296.75,297.9,294.08,294.11,742501.0,14811615942,NSE
2022-05-25,AUTO,AutoMotion,Automobile,292.83,296.28,292.37,294.86,774720.0,11506409275,NSE
2022-05-26,AUTO,AutoMotion,Automobile,294.66,296.44,293.98,295.52,512502.0,30134820489,NSE
2022-05-27,AUTO,AutoMotion,Automobile,295.71,296.53,292.3,296.52,476178.0,43447278423,NSE
2022-05-30,AUTO,AutoMotion,Automobile,294.54,297.68,293.53,294.28,538272.0,49278218419,NSE
2022-05-31,AUTO,AutoMotion,Automobile,292.05,292.79,290.37,290.94,262759.0,9453012007,NSE
2022-06-01,AUTO,AutoMotion,Automobile,289.83,292.7,286.88,,570726.0,14131571822,NSE
2022-06-02,AUTO,AutoMotion,Automobile,289.81,293.1,288.34,288.81,435492.0,20372848903,NSE
2022-06-03,AUTO,AutoMotion,Automobile,287.43,288.53,283.5,284.69,775609.0,42244413169,NSE
2022-06-06,AUTO,AutoMotion,Automobile,282.13,283.79,276.45,277.64,596215.0,7818278815,NSE
2022-06-07,AUTO,AutoMotion,Automobile,276.87,279.41,273.45,276.04,151288.0,31852917053,NSE
2022-06-08,AUTO,AutoMotion,Automobile,275.48,277.21,271.57,272.96,516798.0,30179565312,NSE
2022-06-09,AUTO,AutoMotion,Automobile,272.55,274.17,269.46,271.0,841746.0,49763645520,NSE
2022-06-10,AUTO,AutoMotion,Automobile,271.64,273.63,265.31,266.38,833851.0,5790110281,NSE
2022-06-13,AUTO,AutoMotion,Automobile,266.08,266.1,260.08,260.73,197744.0,30719848338,NSE
2022-06-14,AUTO,AutoMotion,Automobile,260.63,266.87,259.04,266.52,733257.0,31545100870,NSE
2022-06-15,AUTO,AutoMotion,Automobile,-265.1,270.07,264.53,,459622.0,47091575522,NSE
2022-06-16,AUTO,AutoMotion,Automobile,-267.9,273.17,264.0,270.34,625417.0,18751253620,NSE
2022-06-17,AUTO,AutoMotion,Automobile,271.67,278.28,269.9,275.6,880195.0,24348746657,NSE
2022-06-20,AUTO,AutoMotion,Automobile,273.9,274.87,270.5,270.99,742214.0,47634328847,NSE
2022-06-21,AUTO,AutoMotion,Automobile,272.72,278.72,271.03,277.04,141340.0,46743247608,NSE
2022-06-22,AUTO,AutoMotion,Automobile,279.68,282.43,278.73,282.26,146675.0,27696693124,NSE
2022-06-23,AUTO,AutoMotion,Automobile,282.2,284.97,281.67,,165848.0,34541791681,NSE
2022-06-24,AUTO,AutoMotion,Automobile,279.24,280.6,275.74,276.49,342163.0,30439475768,NSE
2022-06-27,AUTO,AutoMotion,Automobile,274.64,277.67,271.41,272.5,783728.0,8660019631,NSE
2022-06-28,AUTO,AutoMotion,Automobile,272.34,274.01,264.84,265.52,513990.0,6139737922,NSE
2022-06-29,AUTO,AutoMotion,Automobile,264.43,264.58,260.96,261.64,571072.0,31796214918,NSE
2022-06-30,AUTO,AutoMotion,Automobile,258.77,262.57,258.74,,386926.0,43223035203,NSE
2022-07-01,AUTO,AutoMotion,Automobile,-261.57,263.62,258.89,259.46,868344.0,35284654907,NSE
2022-07-04,AUTO,AutoMotion,Automobile,262.72,266.1,256.75,257.27,401525.0,12643645080,NSE
2022-07-05,AUTO,AutoMotion,Automobile,257.34,258.88,251.99,252.99,860973.0,15001206684,NSE
2022-07-06,AUTO,AutoMotion,Automobile,250.9,251.72,246.36,250.07,183547.0,49361750111,NSE
2022-07-07,AUTO,AutoMotion,Automobile,247.73,248.64,245.59,248.14,885813.0,25319561490,NSE
2022-07-08,AUTO,AutoMotion,Automobile,249.52,254.5,246.61,247.92,269724.0,34660848905,NSE
2022-07-11,AUTO,AutoMotion,Automobile,245.69,247.07,240.81,241.5,402806.0,9589558130,NSE
2022-07-12,AUTO,AutoMotion,Automobile,243.34,249.47,241.75,248.18,103489.0,21980520572,NSE
2022-07-13,AUTO,AutoMotion,Automobile,246.67,256.98,244.61,255.6,383169.0,17735195128,NSE
2022-07-14,AUTO,AutoMotion,Automobile,257.29,259.89,256.98,258.55,660560.0,41358174728,NSE
2022-07-15,AUTO,AutoMotion,Automobile,254.24,255.84,253.98,255.14,187312.0,26870102763,NSE
2022-07-18,AUTO,AutoMotion,Automobile,249.19,250.69,243.55,244.13,362433.0,8115205266,NSE
2022-07-19,AUTO,AutoMotion,Automobile,244.71,245.98,241.98,244.03,190622.0,13556103045,NSE
2022-07-20,AUTO,AutoMotion,Automobile,245.25,247.9,244.88,247.15,823024.0,20181890045,NSE
2022-07-21,AUTO,AutoMotion,Automobile,250.81,254.72,250.31,252.78,131236.0,34020047412,NSE
2022-07-22,AUTO,AutoMotion,Automobile,254.29,256.47,251.17,251.93,322675.0,18604407761,NSE
2022-07-25,AUTO,AutoMotion,Automobile,247.25,249.26,246.18,248.45,831229.0,41483063555,NSE
2022-07-26,AUTO,AutoMotion,Automobile,250.34,254.45,249.98,251.12,308785.0,8865344003,NSE
2022-07-27,AUTO,AutoMotion,Automobile,252.37,255.78,250.81,,117953.0,30485992573,NSE
2022-07-28,AUTO,AutoMotion,Automobile,249.93,252.55,247.76,248.24,430479.0,38767062276,NSE
2022-07-29,AUTO,AutoMotion,Automobile,248.89,255.19,248.32,253.61,688683.0,12585449773,NSE
2022-08-01,AUTO,AutoMotion,Automobile,251.25,255.2,249.74,252.98,678399.0,10758276967,NSE
2022-08-02,AUTO,AutoMotion,Automobile,-255.15,256.08,252.83,254.3,432468.0,23236592534,NSE
2022-08-03,AUTO,AutoMotion,Automobile,254.19,254.6,253.62,253.88,,5457732911,NSE
2022-08-04,AUTO,AutoMotion,Automobile,253.61,255.49,250.35,250.5,829711.0,22837157070,NSE
2022-08-05,AUTO,AutoMotion,Automobile,250.15,252.82,244.55,247.16,656754.0,10857413012,NSE
2022-08-08,AUTO,AutoMotion,Automobile,248.27,249.8,239.93,241.78,127417.0,26394322444,NSE
2022-08-09,AUTO,AutoMotion,Automobile,242.03,248.85,239.19,248.42,650454.0,46244168986,NSE
2022-08-10,AUTO,AutoMotion,Automobile,249.15,251.33,248.0,250.13,377033.0,29773366136,NSE
2022-08-11,AUTO,AutoMotion,Automobile,246.79,252.51,244.82,250.75,710510.0,12732537105,NSE
2022-08-12,AUTO,AutoMotion,Automobile,250.53,252.59,249.04,252.26,676935.0,42601754195,NSE
2022-08-15,AUTO,AutoMotion,Automobile,251.25,251.7,244.56,246.71,705407.0,24525198882,NSE
2022-08-16,AUTO,AutoMotion,Automobile,246.71,253.05,245.53,250.14,523257.0,22354835116,NSE
2022-08-17,AUTO,AutoMotion,Automobile,249.77,261.34,246.43,258.46,382117.0,8182975895,NSE
2022-08-18,AUTO,AutoMotion,Automobile,259.23,260.89,257.74,259.23,104204.0,7048601012,NSE
2022-08-19,AUTO,AutoMotion,Automobile,257.55,258.7,253.22,254.85,377120.0,44336776288,NSE
2022-08-22,AUTO,AutoMotion,Automobile,252.49,256.06,247.98,250.0,450290.0,14313120366,NSE
2022-08-23,AUTO,AutoMotion,Automobile,252.54,253.13,250.32,251.23,761482.0,8488579543,NSE
2022-08-24,AUTO,AutoMotion,Automobile,254.18,257.21,250.94,255.81,873704.0,20073979948,NSE
2022-08-25,AUTO,AutoMotion,Automobile,-253.58,255.19,253.19,253.88,386590.0,21500577959,NSE
2022-08-26,AUTO,AutoMotion,Automobile,252.77,255.12,245.41,248.54,743047.0,33634041392,NSE
2022-08-29,AUTO,AutoMotion,Automobile,250.32,258.32,249.46,257.24,524170.0,47836807636,NSE
2022-08-30,AUTO,AutoMotion,Automobile,259.88,260.33,259.67,259.75,746326.0,23984718304,NSE
2022-08-31,AUTO,AutoMotion,Automobile,253.86,261.26,253.2,260.28,525244.0,20422099544,NSE
2022-09-01,AUTO,AutoMotion,Automobile,260.15,262.0,258.92,260.81,771949.0,11786925003,NSE
2022-09-02,AUTO,AutoMotion,Automobile,258.19,260.06,257.8,258.94,342069.0,22171901931,NSE
2022-09-05,AUTO,AutoMotion,Automobile,259.68,261.61,255.24,255.71,239420.0,22030489773,NSE
2022-09-06,AUTO,AutoMotion,Automobile,257.07,258.11,248.48,249.57,,7990259848,NSE
2022-09-07,AUTO,AutoMotion,Automobile,249.19,250.89,241.9,243.83,254127.0,12669082798,NSE
2022-09-08,AUTO,AutoMotion,Automobile,243.89,244.13,241.38,242.36,791557.0,36246164503,NSE
2022-09-09,AUTO,AutoMotion,Automobile,243.24,245.43,241.0,242.94,508117.0,19401790662,NSE
2022-09-12,AUTO,AutoMotion,Automobile,243.77,245.3,243.14,243.99,613711.0,31946184355,NSE
2022-09-13,AUTO,AutoMotion,Automobile,-246.11,251.74,243.94,,164387.0,8580671460,NSE
2022-09-14,AUTO,AutoMotion,Automobile,242.59,249.64,241.8,246.49,215780.0,25965052170,NSE
2022-09-15,AUTO,AutoMotion,Automobile,247.22,252.23,244.53,251.87,114436.0,42635223614,NSE
2022-09-16,AUTO,AutoMotion,Automobile,249.95,251.02,244.85,245.22,335212.0,19814815697,NSE
2022-09-19,AUTO,AutoMotion,Automobile,242.89,251.42,240.2,248.77,509568.0,14748027399,NSE
2022-09-20,AUTO,AutoMotion,Automobile,251.14,256.12,250.46,254.73,345808.0,37835971398,NSE
2022-09-21,AUTO,AutoMotion,Automobile,252.18,255.97,251.36,255.82,773068.0,17601332095,NSE
2022-09-22,AUTO,AutoMotion,Automobile,253.38,255.45,241.24,243.47,823420.0,22604360573,NSE
2022-09-23,AUTO,AutoMotion,Automobile,242.66,243.97,238.37,241.98,523325.0,9382153278,NSE
2022-09-26,AUTO,AutoMotion,Automobile,244.63,248.52,236.02,240.74,396551.0,43359949046,NSE
2022-09-27,AUTO,AutoMotion,Automobile,245.28,248.58,243.35,246.04,291834.0,37759946100,NSE
2022-09-28,AUTO,AutoMotion,Automobile,-245.82,247.61,244.7,245.37,443279.0,42665516834,NSE
2022-09-29,AUTO,AutoMotion,Automobile,243.0,244.32,240.68,241.7,296473.0,34051855497,NSE
2022-09-30,AUTO,AutoMotion,Automobile,242.22,246.68,241.86,245.95,759393.0,49676050834,NSE
2022-10-03,AUTO,AutoMotion,Automobile,239.2,240.73,236.62,237.4,200757.0,36696521546,NSE
2022-10-04,AUTO,AutoMotion,Automobile,236.47,238.48,231.21,232.31,452476.0,36597561807,NSE
2022-10-05,AUTO,AutoMotion,Automobile,233.96,234.28,226.49,227.05,551750.0,43472177254,NSE
2022-10-06,AUTO,AutoMotion,Automobile,226.49,227.18,222.33,,243650.0,31763248750,NSE
2022-10-07,AUTO,AutoMotion,Automobile,223.23,231.3,223.14,230.34,874494.0,9606798957,NSE
2022-10-10,AUTO,AutoMotion,Automobile,232.15,233.48,226.1,226.34,242314.0,18806317300,NSE
2022-10-11,AUTO,AutoMotion,Automobile,-229.07,229.97,227.71,228.89,,33293095438,NSE
2022-10-12,AUTO,AutoMotion,Automobile,229.86,238.56,229.7,236.57,571688.0,21720748942,NSE
2022-10-13,AUTO,AutoMotion,Automobile,237.92,241.24,235.7,240.23,198052.0,25639103732,NSE
2022-10-14,AUTO,AutoMotion,Automobile,242.44,243.72,241.17,241.93,897872.0,6035989065,NSE
2022-10-17,AUTO,AutoMotion,Automobile,240.09,240.24,235.68,239.01,894114.0,38681334551,NSE
2022-10-18,AUTO,AutoMotion,Automobile,240.73,246.16,226.65,229.66,446810.0,9724865815,NSE
2022-10-19,AUTO,AutoMotion,Automobile,229.14,229.78,227.96,229.17,100097.0,41302591753,NSE
2022-10-20,AUTO,AutoMotion,Automobile,-229.56,229.75,228.62,228.98,757673.0,7455450949,NSE
2022-10-21,AUTO,AutoMotion,Automobile,226.36,226.84,226.1,226.51,345597.0,8167431021,NSE
2022-10-24,AUTO,AutoMotion,Automobile,226.08,231.34,225.63,230.63,239070.0,36331786278,NSE
2022-10-25,AUTO,AutoMotion,Automobile,233.23,233.66,232.72,232.91,133020.0,27351712485,NSE
2022-10-26,AUTO,AutoMotion,Automobile,235.39,237.95,234.15,234.36,820119.0,15444598230,NSE
2022-10-27,AUTO,AutoMotion,Automobile,232.64,235.96,231.4,235.35,496452.0,13622674246,NSE
2022-10-28,AUTO,AutoMotion,Automobile,229.9,230.84,227.77,229.92,540775.0,9761076157,NSE
2022-10-31,AUTO,AutoMotion,Automobile,228.81,228.91,223.78,226.51,213707.0,19751573964,NSE
2022-11-01,AUTO,AutoMotion,Automobile,227.15,233.17,225.53,232.61,848392.0,42268040019,NSE
2022-11-02,AUTO,AutoMotion,Automobile,234.8,243.49,233.8,239.75,714067.0,30702834612,NSE
2022-11-03,AUTO,AutoMotion,Automobile,238.31,242.86,236.76,241.44,658731.0,46491602946,NSE
2022-11-04,AUTO,AutoMotion,Automobile,245.22,246.12,243.26,245.27,566695.0,27673885646,NSE
2022-11-07,AUTO,AutoMotion,Automobile,249.54,250.16,247.5,248.19,121000.0,31612775489,NSE
2022-11-08,AUTO,AutoMotion,Automobile,246.9,247.95,241.25,243.99,195446.0,47411619834,NSE
2022-11-09,AUTO,AutoMotion,Automobile,242.41,251.68,240.56,250.21,340897.0,12976509323,NSE
2022-11-10,AUTO,AutoMotion,Automobile,252.56,263.44,250.1,259.9,847056.0,5580757526,NSE
2022-11-11,AUTO,AutoMotion,Automobile,258.29,258.89,255.52,256.41,232568.0,39577743071,NSE
2022-11-14,AUTO,AutoMotion,Automobile,256.85,258.44,252.5,256.99,665185.0,11666980262,NSE
2022-11-15,AUTO,AutoMotion,Automobile,255.01,255.5,250.55,252.81,448206.0,15947474062,NSE
2022-11-16,AUTO,AutoMotion,Automobile,251.83,252.08,245.16,247.31,315273.0,21278046884,NSE
2022-11-17,AUTO,AutoMotion,Automobile,245.61,245.92,238.64,240.37,563835.0,31076615758,NSE
2022-11-18,AUTO,AutoMotion,Automobile,242.19,243.95,240.59,243.81,437476.0,15569481603,NSE
2022-11-21,AUTO,AutoMotion,Automobile,244.57,247.62,241.36,247.33,134714.0,8287709186,NSE
2022-11-22,AUTO,AutoMotion,Automobile,248.25,252.18,246.9,251.91,858214.0,9425308440,NSE
2022-11-23,AUTO,AutoMotion,Automobile,250.31,251.01,247.8,248.48,714298.0,9643131101,NSE
2022-11-24,AUTO,AutoMotion,Automobile,249.5,256.75,247.55,253.9,560302.0,6595749987,NSE
2022-11-25,AUTO,AutoMotion,Automobile,254.36,261.11,250.43,251.46,854162.0,27992406562,NSE
2022-11-28,AUTO,AutoMotion,Automobile,251.3,252.26,249.18,249.24,776968.0,23434592035,NSE
2022-11-29,AUTO,AutoMotion,Automobile,249.47,250.01,244.95,247.64,800599.0,41835293121,NSE
2022-11-30,AUTO,AutoMotion,Automobile,250.41,254.1,249.33,251.42,180324.0,14236658965,NSE
2022-12-01,AUTO,AutoMotion,Automobile,254.52,261.47,251.68,260.0,144522.0,32118911575,NSE
2022-12-02,AUTO,AutoMotion,Automobile,260.11,263.98,259.53,262.62,146290.0,7573594440,NSE
2022-12-05,AUTO,AutoMotion,Automobile,265.28,267.0,262.73,,462127.0,29209304372,NSE
2022-12-06,AUTO,AutoMotion,Automobile,262.17,265.67,258.73,264.77,257242.0,32510053021,NSE
2022-12-07,AUTO,AutoMotion,Automobile,262.19,268.73,258.59,267.2,382496.0,20082561793,NSE
2022-12-08,AUTO,AutoMotion,Automobile,267.68,269.9,263.3,266.66,,33247249095,NSE
2022-12-09,AUTO,AutoMotion,Automobile,266.64,271.72,266.53,270.55,,7017643462,NSE
2022-12-12,AUTO,AutoMotion,Automobile,271.5,274.36,268.55,271.39,744044.0,37462489727,NSE
2022-12-13,AUTO,AutoMotion,Automobile,270.99,272.69,268.83,270.35,,43331047058,NSE
2022-12-14,AUTO,AutoMotion,Automobile,271.56,274.32,269.61,270.43,149269.0,13281292246,NSE
2022-12-15,AUTO,AutoMotion,Automobile,271.48,273.15,260.55,261.93,682791.0,43290642439,NSE
2022-12-16,AUTO,AutoMotion,Automobile,262.17,262.24,258.53,258.95,775049.0,40121859139,NSE
2022-12-19,AUTO,AutoMotion,Automobile,258.64,259.91,253.61,255.77,640712.0,31602409830,NSE
2022-12-20,AUTO,AutoMotion,Automobile,256.53,260.36,253.49,258.81,519124.0,19035091735,NSE
2022-12-21,AUTO,AutoMotion,Automobile,258.19,265.59,254.13,264.31,749146.0,25091440601,NSE
2022-12-22,AUTO,AutoMotion,Automobile,265.11,266.17,263.83,266.1,799378.0,25317565156,NSE
2022-12-23,AUTO,AutoMotion,Automobile,266.04,266.64,262.31,263.99,540191.0,27035374289,NSE
2022-12-26,AUTO,AutoMotion,Automobile,264.36,267.26,263.67,266.8,209149.0,25522620075,NSE
2022-12-27,AUTO,AutoMotion,Automobile,264.49,271.13,261.83,263.01,405791.0,33482643941,NSE
2022-12-28,AUTO,AutoMotion,Automobile,262.85,265.64,262.15,265.1,404728.0,13771694166,NSE
2022-12-29,AUTO,AutoMotion,Automobile,260.74,264.1,258.1,260.52,456443.0,22982836131,NSE
2022-12-30,AUTO,AutoMotion,Automobile,260.14,265.99,260.1,265.25,801145.0,35428154776,NSE
2023-01-02,AUTO,AutoMotion,Automobile,265.21,266.3,261.5,262.35,404716.0,45857938618,NSE
2023-01-03,AUTO,AutoMotion,Automobile,259.58,262.73,257.93,261.95,123584.0,21200775115,NSE
2023-01-04,AUTO,AutoMotion,Automobile,263.88,265.04,255.47,257.18,625304.0,15817935595,NSE
2023-01-05,AUTO,AutoMotion,Automobile,253.56,258.44,248.21,249.43,240775.0,45654797608,NSE
2023-01-06,AUTO,AutoMotion,Automobile,253.26,258.06,252.5,256.58,139364.0,49193908611,NSE
2023-01-09,AUTO,AutoMotion,Automobile,257.76,260.66,254.74,259.51,314580.0,21821178882,NSE
2023-01-10,AUTO,AutoMotion,Automobile,266.08,266.73,265.29,265.52,651773.0,44761592133,NSE
2023-01-11,AUTO,AutoMotion,Automobile,265.03,268.1,264.78,265.52,332656.0,17054706172,NSE
2023-01-12,AUTO,AutoMotion,Automobile,263.2,264.13,259.7,262.55,576833.0,37324831887,NSE
2023-01-13,AUTO,AutoMotion,Automobile,264.89,267.88,262.44,265.32,735915.0,22075030146,NSE
2023-01-16,AUTO,AutoMotion,Automobile,265.35,267.45,264.39,266.7,616508.0,14521007298,NSE
2023-01-17,AUTO,AutoMotion,Automobile,265.51,270.28,263.22,265.42,526400.0,8671396162,NSE
2023-01-18,AUTO,AutoMotion,Automobile,264.17,270.62,263.8,269.0,741597.0,42629727119,NSE
2023-01-19,AUTO,AutoMotion,Automobile,269.45,277.17,269.33,274.64,199937.0,43070658300,NSE
2023-01-20,AUTO,AutoMotion,Automobile,-273.69,274.17,270.17,271.03,127859.0,43780970073,NSE
2023-01-23,AUTO,AutoMotion,Automobile,272.14,275.01,269.62,273.82,234120.0,47252156321,NSE
2023-01-24,AUTO,AutoMotion,Automobile,-277.55,280.25,276.84,278.05,450069.0,49978070110,NSE
2023-01-25,AUTO,AutoMotion,Automobile,280.42,286.68,280.23,284.66,725026.0,31687645860,NSE
2023-01-26,AUTO,AutoMotion,Automobile,283.33,283.41,274.68,277.75,160759.0,22507368773,NSE
2023-01-27,AUTO,AutoMotion,Automobile,277.13,281.96,276.56,280.27,770342.0,46969850949,NSE
2023-01-30,AUTO,AutoMotion,Automobile,282.9,285.35,269.44,271.27,516286.0,37340624956,NSE
2023-01-31,AUTO,AutoMotion,Automobile,-269.63,271.55,268.84,270.97,527063.0,14426190200,NSE
2023-02-01,AUTO,AutoMotion,Automobile,272.16,274.6,267.57,268.36,731205.0,15762554939,NSE
2023-02-02,AUTO,AutoMotion,Automobile,267.1,269.05,258.03,260.82,538586.0,9624582970,NSE
2023-02-03,AUTO,AutoMotion,Automobile,-263.94,265.94,261.2,264.68,866223.0,14852433305,NSE
2023-02-06,AUTO,AutoMotion,Automobile,263.4,268.39,261.57,267.84,484655.0,7707882231,NSE
2023-02-07,AUTO,AutoMotion,Automobile,268.22,273.85,265.25,273.4,514708.0,32610925345,NSE
2023-02-08,AUTO,AutoMotion,Automobile,276.3,278.81,272.33,272.51,200647.0,31322937356,NSE
2023-02-09,AUTO,AutoMotion,Automobile,-274.87,280.27,273.85,279.41,,9253126856,NSE
2023-02-10,AUTO,AutoMotion,Automobile,280.25,280.49,269.96,272.2,736933.0,30886925484,NSE
2023-02-13,AUTO,AutoMotion,Automobile,272.54,274.91,264.76,267.97,881358.0,10209165907,NSE
2023-02-14,AUTO,AutoMotion,Automobile,270.11,270.47,269.59,270.09,457075.0,6528129357,NSE
2023-02-15,AUTO,AutoMotion,Automobile,271.23,273.22,268.02,268.52,699828.0,35531950478,NSE
2023-02-16,AUTO,AutoMotion,Automobile,267.68,268.95,267.03,267.77,775441.0,17465789821,NSE
2023-02-17,AUTO,AutoMotion,Automobile,266.7,271.0,265.26,268.57,404507.0,9468234180,NSE
2023-02-20,AUTO,AutoMotion,Automobile,268.31,271.03,267.38,270.15,,27308357310,NSE
2023-02-21,AUTO,AutoMotion,Automobile,271.27,276.81,269.38,275.6,677019.0,15860288507,NSE
2023-02-22,AUTO,AutoMotion,Automobile,274.98,276.11,268.79,271.11,744358.0,12403910904,NSE
2023-02-23,AUTO,AutoMotion,Automobile,275.78,280.99,274.04,,827677.0,43732247751,NSE
2023-02-24,AUTO,AutoMotion,Automobile,267.84,279.11,267.6,277.93,709058.0,12333859477,NSE
2023-02-27,AUTO,AutoMotion,Automobile,274.22,278.38,274.02,276.17,116539.0,44750970348,NSE
2023-02-28,AUTO,AutoMotion,Automobile,275.08,276.69,270.31,270.77,700611.0,33458292095,NSE
2023-03-01,AUTO,AutoMotion,Automobile,268.2,269.53,260.0,265.21,788674.0,11254341081,NSE
2023-03-02,AUTO,AutoMotion,Automobile,266.16,266.9,262.43,262.49,483968.0,33257790651,NSE
