trade_date,symbol,company_name,sector,open_price,high_price,low_price,close_price,volume,market_cap,exchange,daily_return,ma_5,ma_20
2022-08-12,AUTO,AutoMotion,Automobile,250.53,252.59,249.04,252.26,676935.0,42601754195,NSE,0.006905360635452799,248.66799999999998,250.1705
2022-08-15,AUTO,AutoMotion,Automobile,251.25,251.7,244.56,246.71,705407.0,24525198882,NSE,-0.0180696517412935,249.654,249.5785
2022-08-16,AUTO,AutoMotion,Automobile,246.71,253.05,245.53,250.14,523257.0,22354835116,NSE,0.013902962992987631,249.998,249.32850000000002
2022-08-17,AUTO,AutoMotion,Automobile,249.77,261.34,246.43,258.46,382117.0,8182975895,NSE,0.034792008647955994,251.664,250.04500000000002
2022-08-18,AUTO,AutoMotion,Automobile,259.23,260.89,257.74,259.23,104204.0,7048601012,NSE,0.0,253.35999999999999,250.80499999999998
2022-08-19,AUTO,AutoMotion,Automobile,257.55,258.7,253.22,254.85,377120.0,44336776288,NSE,-0.010483401281304667,253.878,251.19
2022-08-22,AUTO,AutoMotion,Automobile,252.49,256.06,247.98,250.0,450290.0,14313120366,NSE,-0.009861776704027918,254.53599999999997,251.05100000000002
2022-08-23,AUTO,AutoMotion,Automobile,252.54,253.13,250.32,251.23,761482.0,8488579543,NSE,-0.005187297061851597,254.754,251.016
2022-08-24,AUTO,AutoMotion,Automobile,254.18,257.21,250.94,255.81,873704.0,20073979948,NSE,0.00641277834605396,254.224,251.38400000000001
2022-08-25,AUTO,AutoMotion,Automobile,-253.58,255.19,253.19,253.88,386590.0,21500577959,NSE,-2.001183058600836,253.154,251.52200000000002
2022-08-26,AUTO,AutoMotion,Automobile,252.77,255.12,245.41,248.54,743047.0,33634041392,NSE,-0.01673458084424583,251.892,251.53700000000003
2022-08-29,AUTO,AutoMotion,Automobile,250.32,258.32,249.46,257.24,524170.0,47836807636,NSE,0.027644614892937104,253.33999999999997,251.7185
2022-08-30,AUTO,AutoMotion,Automobile,259.88,260.33,259.67,259.75,746326.0,23984718304,NSE,-0.0005002308757888082,255.04399999999995,252.05700000000002
2022-08-31,AUTO,AutoMotion,Automobile,253.86,261.26,253.2,260.28,525244.0,20422099544,NSE,0.02528952966201827,255.93800000000002,252.356
2022-09-01,AUTO,AutoMotion,Automobile,260.15,262.0,258.92,260.81,771949.0,11786925003,NSE,0.0025369978858351917,257.32399999999996,252.87150000000003
2022-09-02,AUTO,AutoMotion,Automobile,258.19,260.06,257.8,258.94,342069.0,22171901931,NSE,0.0029048375227545605,259.404,253.4605
2022-09-05,AUTO,AutoMotion,Automobile,259.68,261.61,255.24,255.71,239420.0,22030489773,NSE,-0.015288046826863827,259.098,254.15699999999998
2022-09-07,AUTO,AutoMotion,Automobile,249.19,250.89,241.9,243.83,254127.0,12669082798,NSE,-0.021509691400136383,255.914,253.9275
2022-09-08,AUTO,AutoMotion,Automobile,243.89,244.13,241.38,242.36,791557.0,36246164503,NSE,-0.006273319939316794,252.33,253.53900000000004
2022-09-09,AUTO,AutoMotion,Automobile,243.24,245.43,241.0,242.94,508117.0,19401790662,NSE,-0.0012333497779970866,248.75600000000003,253.1485
2022-09-12,AUTO,AutoMotion,Automobile,243.77,245.3,243.14,243.99,613711.0,31946184355,NSE,0.0009024900520982847,245.766,252.73499999999999
2022-09-14,AUTO,AutoMotion,Automobile,242.59,249.64,241.8,246.49,215780.0,25965052170,NSE,0.016076507687868443,243.92200000000003,252.724
2022-09-15,AUTO,AutoMotion,Automobile,247.22,252.23,244.53,251.87,114436.0,42635223614,NSE,0.01880915783512663,245.53000000000003,252.8105
2022-09-16,AUTO,AutoMotion,Automobile,249.95,251.02,244.85,245.22,335212.0,19814815697,NSE,-0.01892378475695135,246.102,252.14849999999996
2022-09-19,AUTO,AutoMotion,Automobile,242.89,251.42,240.2,248.77,509568.0,14748027399,NSE,0.024208489439664145,247.26800000000003,251.62550000000002
2022-09-20,AUTO,AutoMotion,Automobile,251.14,256.12,250.46,254.73,345808.0,37835971398,NSE,0.01429481564067852,249.416,251.61949999999996
2022-09-21,AUTO,AutoMotion,Automobile,252.18,255.97,251.36,255.82,773068.0,17601332095,NSE,0.01443413434848119,251.282,251.9105
2022-09-22,AUTO,AutoMotion,Automobile,253.38,255.45,241.24,243.47,823420.0,22604360573,NSE,-0.03911121635488198,249.602,251.52249999999998
2022-09-23,AUTO,AutoMotion,Automobile,242.66,243.97,238.37,241.98,523325.0,9382153278,NSE,-0.002802274787768923,248.954,250.831
2022-09-26,AUTO,AutoMotion,Automobile,244.63,248.52,236.02,240.74,396551.0,43359949046,NSE,-0.015901565629726472,247.348,250.17399999999998
2022-09-27,AUTO,AutoMotion,Automobile,245.28,248.58,243.35,246.04,291834.0,37759946100,NSE,0.0030984996738421026,245.60999999999999,250.04899999999998
2022-09-28,AUTO,AutoMotion,Automobile,-245.82,247.61,244.7,245.37,443279.0,42665516834,NSE,-1.998169392238223,243.51999999999998,249.45549999999997
2022-09-29,AUTO,AutoMotion,Automobile,243.0,244.32,240.68,241.7,296473.0,34051855497,NSE,-0.0053497942386831745,243.166,248.55299999999997
2022-09-30,AUTO,AutoMotion,Automobile,242.22,246.68,241.86,245.95,759393.0,49676050834,NSE,0.015399223846090288,243.95999999999998,247.83650000000003
2022-10-03,AUTO,AutoMotion,Automobile,239.2,240.73,236.62,237.4,200757.0,36696521546,NSE,-0.007525083612040063,243.292,246.666
2022-10-04,AUTO,AutoMotion,Automobile,236.47,238.48,231.21,232.31,452476.0,36597561807,NSE,-0.017592083562396908,240.546,245.33450000000002
2022-10-05,AUTO,AutoMotion,Automobile,233.96,234.28,226.49,227.05,551750.0,43472177254,NSE,-0.029534963241579743,236.882,243.9015
2022-10-07,AUTO,AutoMotion,Automobile,223.23,231.3,223.14,230.34,874494.0,9606798957,NSE,0.03185055772073652,234.60999999999999,243.227
2022-10-10,AUTO,AutoMotion,Automobile,232.15,233.48,226.1,226.34,242314.0,18806317300,NSE,-0.025026922248546208,230.68800000000002,242.426
2022-10-12,AUTO,AutoMotion,Automobile,229.86,238.56,229.7,236.57,571688.0,21720748942,NSE,0.02919168189332628,230.52200000000002,242.1075
2022-10-13,AUTO,AutoMotion,Automobile,237.92,241.24,235.7,240.23,198052.0,25639103732,NSE,0.009709145931405525,232.106,241.91950000000003
2022-10-14,AUTO,AutoMotion,Automobile,242.44,243.72,241.17,241.93,897872.0,6035989065,NSE,-0.0021036132651377284,235.08200000000002,241.6915
2022-10-17,AUTO,AutoMotion,Automobile,240.09,240.24,235.68,239.01,894114.0,38681334551,NSE,-0.0044983131325753364,236.81599999999997,241.04849999999996
2022-10-18,AUTO,AutoMotion,Automobile,240.73,246.16,226.65,229.66,446810.0,9724865815,NSE,-0.04598512856727451,237.47999999999996,240.2705
2022-10-19,AUTO,AutoMotion,Automobile,229.14,229.78,227.96,229.17,100097.0,41302591753,NSE,0.0001309243257397274,236.0,239.29049999999998
2022-10-20,AUTO,AutoMotion,Automobile,-229.56,229.75,228.62,228.98,757673.0,7455450949,NSE,-1.9974734274263808,233.75,238.00300000000001
2022-10-21,AUTO,AutoMotion,Automobile,226.36,226.84,226.1,226.51,345597.0,8167431021,NSE,0.0006626612475701416,230.666,236.5375
2022-10-24,AUTO,AutoMotion,Automobile,226.08,231.34,225.63,230.63,239070.0,36331786278,NSE,0.020125619249822996,228.98999999999995,235.8955
2022-10-25,AUTO,AutoMotion,Automobile,233.23,233.66,232.72,232.91,133020.0,27351712485,NSE,-0.001372036187454415,229.63999999999996,235.442
2022-10-26,AUTO,AutoMotion,Automobile,235.39,237.95,234.15,234.36,820119.0,15444598230,NSE,-0.004375716895365023,230.67799999999997,235.123
2022-10-27,AUTO,AutoMotion,Automobile,232.64,235.96,231.4,235.35,496452.0,13622674246,NSE,0.01164889958734529,231.952,234.5885
2022-10-28,AUTO,AutoMotion,Automobile,229.9,230.84,227.77,229.92,540775.0,9761076157,NSE,8.699434536747198e-05,232.63400000000001,233.81599999999997
2022-10-31,AUTO,AutoMotion,Automobile,228.81,228.91,223.78,226.51,213707.0,19751573964,NSE,-0.010052008216424158,231.81,233.0565
2022-11-01,AUTO,AutoMotion,Automobile,227.15,233.17,225.53,232.61,848392.0,42268040019,NSE,0.024036979969183393,231.75,232.3895
2022-11-02,AUTO,AutoMotion,Automobile,234.8,243.49,233.8,239.75,714067.0,30702834612,NSE,0.02108177172061324,232.82799999999997,232.507
2022-11-03,AUTO,AutoMotion,Automobile,238.31,242.86,236.76,241.44,658731.0,46491602946,NSE,0.013134152993999393,234.046,232.96349999999998
2022-11-04,AUTO,AutoMotion,Automobile,245.22,246.12,243.26,245.27,566695.0,27673885646,NSE,0.00020389854008649933,237.11599999999999,233.87450000000004
2022-11-07,AUTO,AutoMotion,Automobile,249.54,250.16,247.5,248.19,121000.0,31612775489,NSE,-0.005409954315941309,241.452,234.767
2022-11-08,AUTO,AutoMotion,Automobile,246.9,247.95,241.25,243.99,195446.0,47411619834,NSE,-0.011786148238153084,243.728,235.6495
2022-11-09,AUTO,AutoMotion,Automobile,242.41,251.68,240.56,250.21,340897.0,12976509323,NSE,0.03217689039231059,245.82,236.3315
2022-11-10,AUTO,AutoMotion,Automobile,252.56,263.44,250.1,259.9,847056.0,5580757526,NSE,0.029062401013620426,249.512,237.315
2022-11-11,AUTO,AutoMotion,Automobile,258.29,258.89,255.52,256.41,232568.0,39577743071,NSE,-0.0072786402880483,251.74,238.039
2022-11-14,AUTO,AutoMotion,Automobile,256.85,258.44,252.5,256.99,665185.0,11666980262,NSE,0.0005450652131593785,253.5,238.93800000000002
2022-11-15,AUTO,AutoMotion,Automobile,255.01,255.5,250.55,252.81,448206.0,15947474062,NSE,-0.008627112662248495,255.26400000000004,240.09550000000004
2022-11-16,AUTO,AutoMotion,Automobile,251.83,252.08,245.16,247.31,315273.0,21278046884,NSE,-0.01794861612992896,254.68400000000003,241.0025
2022-11-17,AUTO,AutoMotion,Automobile,245.61,245.92,238.64,240.37,563835.0,31076615758,NSE,-0.02133463621188066,250.77800000000002,241.57199999999997
2022-11-18,AUTO,AutoMotion,Automobile,242.19,243.95,240.59,243.81,437476.0,15569481603,NSE,0.00668896321070236,248.25799999999998,242.43699999999998
2022-11-21,AUTO,AutoMotion,Automobile,244.57,247.62,241.36,247.33,134714.0,8287709186,NSE,0.0112851126466861,246.32599999999996,243.27200000000002
2022-11-22,AUTO,AutoMotion,Automobile,248.25,252.18,246.9,251.91,858214.0,9425308440,NSE,0.014743202416918415,246.14600000000002,244.22199999999998
2022-11-23,AUTO,AutoMotion,Automobile,250.31,251.01,247.8,248.48,714298.0,9643131101,NSE,-0.007310934441292847,246.38000000000002,244.92800000000003
2022-11-24,AUTO,AutoMotion,Automobile,249.5,256.75,247.55,253.9,560302.0,6595749987,NSE,0.017635270541082188,249.08599999999996,245.85549999999998
2022-11-25,AUTO,AutoMotion,Automobile,254.36,261.11,250.43,251.46,854162.0,27992406562,NSE,-0.011401163704985083,250.61599999999999,246.93250000000003
2022-11-28,AUTO,AutoMotion,Automobile,251.3,252.26,249.18,249.24,776968.0,23434592035,NSE,-0.008197373656983694,250.998,248.06900000000002
2022-11-29,AUTO,AutoMotion,Automobile,249.47,250.01,244.95,247.64,800599.0,41835293121,NSE,-0.0073355513689021224,250.144,248.82049999999998
2022-11-30,AUTO,AutoMotion,Automobile,250.41,254.1,249.33,251.42,180324.0,14236658965,NSE,0.004033385248192928,250.73199999999997,249.404
2022-12-01,AUTO,AutoMotion,Automobile,254.52,261.47,251.68,260.0,144522.0,32118911575,NSE,0.02153072450102149,251.952,250.33200000000002
2022-12-02,AUTO,AutoMotion,Automobile,260.11,263.98,259.53,262.62,146290.0,7573594440,NSE,0.009649763561570069,254.18400000000003,251.1995
2022-12-06,AUTO,AutoMotion,Automobile,262.17,265.67,258.73,264.77,257242.0,32510053021,NSE,0.009917229278712155,257.28999999999996,252.02849999999998
2022-12-07,AUTO,AutoMotion,Automobile,262.19,268.73,258.59,267.2,382496.0,20082561793,NSE,0.019108280254777035,261.202,253.18900000000002
2022-12-12,AUTO,AutoMotion,Automobile,271.5,274.36,268.55,271.39,744044.0,37462489727,NSE,-0.00040515653775327306,265.196,254.248
2022-12-14,AUTO,AutoMotion,Automobile,271.56,274.32,269.61,270.43,149269.0,13281292246,NSE,-0.004161143025482381,267.282,254.7745
2022-12-15,AUTO,AutoMotion,Automobile,271.48,273.15,260.55,261.93,682791.0,43290642439,NSE,-0.03517754530720499,267.144,255.0505
2022-12-16,AUTO,AutoMotion,Automobile,262.17,262.24,258.53,258.95,775049.0,40121859139,NSE,-0.012282107029789935,265.97999999999996,255.1485
2022-12-19,AUTO,AutoMotion,Automobile,258.64,259.91,253.61,255.77,640712.0,31602409830,NSE,-0.0110965047943086,263.694,255.29649999999998
2022-12-20,AUTO,AutoMotion,Automobile,256.53,260.36,253.49,258.81,519124.0,19035091735,NSE,0.008887849374342298,261.178,255.87150000000003
2022-12-21,AUTO,AutoMotion,Automobile,258.19,265.59,254.13,264.31,749146.0,25091440601,NSE,0.023703474185677233,259.95400000000006,257.0685
2022-12-22,AUTO,AutoMotion,Automobile,265.11,266.17,263.83,266.1,799378.0,25317565156,NSE,0.003734298970238803,260.788,258.183
2022-12-23,AUTO,AutoMotion,Automobile,266.04,266.64,262.31,263.99,540191.0,27035374289,NSE,-0.007705608179221212,261.796,259.01599999999996
2022-12-26,AUTO,AutoMotion,Automobile,264.36,267.26,263.67,266.8,209149.0,25522620075,NSE,0.009229838099561195,264.00200000000007,259.7605
2022-12-27,AUTO,AutoMotion,Automobile,264.49,271.13,261.83,263.01,405791.0,33482643941,NSE,-0.00559567469469552,264.842,260.48699999999997
2022-12-28,AUTO,AutoMotion,Automobile,262.85,265.64,262.15,265.1,404728.0,13771694166,NSE,0.00856001521780483,265.0,261.047
2022-12-29,AUTO,AutoMotion,Automobile,260.74,264.1,258.1,260.52,456443.0,22982836131,NSE,-0.0008437523970239598,263.884,261.5
2022-12-30,AUTO,AutoMotion,Automobile,260.14,265.99,260.1,265.25,801145.0,35428154776,NSE,0.01964326900899521,264.136,262.3005
2023-01-02,AUTO,AutoMotion,Automobile,265.21,266.3,261.5,262.35,404716.0,45857938618,NSE,-0.01078390709249258,263.246,263.036
2023-01-03,AUTO,AutoMotion,Automobile,259.58,262.73,257.93,261.95,123584.0,21200775115,NSE,0.00913013329224133,263.034,263.5625
2023-01-04,AUTO,AutoMotion,Automobile,263.88,265.04,255.47,257.18,625304.0,15817935595,NSE,-0.025390328937395745,261.45,263.42150000000004
2023-01-05,AUTO,AutoMotion,Automobile,253.56,258.44,248.21,249.43,240775.0,45654797608,NSE,-0.016288058053320696,259.232,262.762
2023-01-06,AUTO,AutoMotion,Automobile,253.26,258.06,252.5,256.58,139364.0,49193908611,NSE,0.013109057885177262,257.498,262.3525
2023-01-09,AUTO,AutoMotion,Automobile,257.76,260.66,254.74,259.51,314580.0,21821178882,NSE,0.006789261328367474,256.92999999999995,261.96799999999996
2023-01-10,AUTO,AutoMotion,Automobile,266.08,266.73,265.29,265.52,651773.0,44761592133,NSE,-0.002104630186410111,257.644,261.67449999999997
2023-01-11,AUTO,AutoMotion,Automobile,265.03,268.1,264.78,265.52,332656.0,17054706172,NSE,0.0018488473003056604,259.312,261.429
2023-01-12,AUTO,AutoMotion,Automobile,263.2,264.13,259.7,262.55,576833.0,37324831887,NSE,-0.002469604863221798,261.936,261.46
2023-01-13,AUTO,AutoMotion,Automobile,264.89,267.88,262.44,265.32,735915.0,22075030146,NSE,0.0016233153384423982,263.684,261.7785
2023-01-16,AUTO,AutoMotion,Automobile,265.35,267.45,264.39,266.7,616508.0,14521007298,NSE,0.005087620124363919,265.12199999999996,262.325
2023-01-17,AUTO,AutoMotion,Automobile,265.51,270.28,263.22,265.42,526400.0,8671396162,NSE,-0.0003389702836050431,265.102,262.65549999999996
2023-01-18,AUTO,AutoMotion,Automobile,264.17,270.62,263.8,269.0,741597.0,42629727119,NSE,0.018283680963016177,265.798,262.89
2023-01-19,AUTO,AutoMotion,Automobile,269.45,277.17,269.33,274.64,199937.0,43070658300,NSE,0.01926145852662831,268.216,263.317
2023-01-20,AUTO,AutoMotion,Automobile,-273.69,274.17,270.17,271.03,127859.0,43780970073,NSE,-1.9902809748255326,269.358,263.669
2023-01-23,AUTO,AutoMotion,Automobile,272.14,275.01,269.62,273.82,234120.0,47252156321,NSE,0.006173293157933442,270.78200000000004,264.02
2023-01-24,AUTO,AutoMotion,Automobile,-277.55,280.25,276.84,278.05,450069.0,49978070110,NSE,-2.001801477211313,273.308,264.772
2023-01-25,AUTO,AutoMotion,Automobile,280.42,286.68,280.23,284.66,725026.0,31687645860,NSE,0.015120176877540864,276.44,265.75
2023-01-26,AUTO,AutoMotion,Automobile,283.33,283.41,274.68,277.75,160759.0,22507368773,NSE,-0.01969434934528636,277.062,266.6115
2023-01-27,AUTO,AutoMotion,Automobile,277.13,281.96,276.56,280.27,770342.0,46969850949,NSE,0.011330422545375767,278.91,267.3625
2023-01-30,AUTO,AutoMotion,Automobile,282.9,285.35,269.44,271.27,516286.0,37340624956,NSE,-0.041109932838458804,278.4,267.8085
2023-01-31,AUTO,AutoMotion,Automobile,-269.63,271.55,268.84,270.97,527063.0,14426190200,NSE,-2.0049697733931686,276.98400000000004,268.2595
2023-02-01,AUTO,AutoMotion,Automobile,272.16,274.6,267.57,268.36,731205.0,15762554939,NSE,-0.013962375073486225,273.724,268.81850000000003
2023-02-02,AUTO,AutoMotion,Automobile,267.1,269.05,258.03,260.82,538586.0,9624582970,NSE,-0.023511793335829385,270.338,269.38800000000003
2023-02-03,AUTO,AutoMotion,Automobile,-263.94,265.94,261.2,264.68,866223.0,14852433305,NSE,-2.0028036675001895,267.21999999999997,269.793
2023-02-06,AUTO,AutoMotion,Automobile,263.4,268.39,261.57,267.84,484655.0,7707882231,NSE,0.016856492027334843,266.534,270.2095
2023-02-07,AUTO,AutoMotion,Automobile,268.22,273.85,265.25,273.4,514708.0,32610925345,NSE,0.019312504660353252,267.02,270.60350000000005
2023-02-08,AUTO,AutoMotion,Automobile,276.3,278.81,272.33,272.51,200647.0,31322937356,NSE,-0.013716974303293595,267.85,270.953
2023-02-10,AUTO,AutoMotion,Automobile,280.25,280.49,269.96,272.2,736933.0,30886925484,NSE,-0.02872435325602145,270.126,271.4355
2023-02-13,AUTO,AutoMotion,Automobile,272.54,274.91,264.76,267.97,881358.0,10209165907,NSE,-0.016768180817494652,270.784,271.568
2023-02-14,AUTO,AutoMotion,Automobile,270.11,270.47,269.59,270.09,457075.0,6528129357,NSE,-7.404390803760932e-05,271.234,271.7375
2023-02-15,AUTO,AutoMotion,Automobile,271.23,273.22,268.02,268.52,699828.0,35531950478,NSE,-0.00999152011208213,270.258,271.89250000000004
2023-02-16,AUTO,AutoMotion,Automobile,267.68,268.95,267.03,267.77,775441.0,17465789821,NSE,0.0003362223550507135,269.31,271.831
2023-02-17,AUTO,AutoMotion,Automobile,266.7,271.0,265.26,268.57,404507.0,9468234180,NSE,0.007011623547056635,268.58399999999995,271.52750000000003
2023-02-21,AUTO,AutoMotion,Automobile,271.27,276.81,269.38,275.6,677019.0,15860288507,NSE,0.01596195672208516,270.11,271.756
2023-02-22,AUTO,AutoMotion,Automobile,274.98,276.11,268.79,271.11,744358.0,12403910904,NSE,-0.014073750818241342,270.31399999999996,271.62050000000005
2023-02-24,AUTO,AutoMotion,Automobile,267.84,279.11,267.6,277.93,709058.0,12333859477,NSE,0.03767174432497025,272.196,271.6145
2023-02-27,AUTO,AutoMotion,Automobile,274.22,278.38,274.02,276.17,116539.0,44750970348,NSE,0.007111078695937526,273.87600000000003,271.19
2023-02-28,AUTO,AutoMotion,Automobile,275.08,276.69,270.31,270.77,700611.0,33458292095,NSE,-0.015668169259851688,274.31600000000003,270.841
2023-03-01,AUTO,AutoMotion,Automobile,268.2,269.53,260.0,265.21,788674.0,11254341081,NSE,-0.011148396718866553,272.238,270.088
2023-03-02,AUTO,AutoMotion,Automobile,266.16,266.9,262.43,262.49,483968.0,33257790651,NSE,-0.013788698527201741,270.514,269.649
2023-03-03,AUTO,AutoMotion,Automobile,261.8,265.84,259.98,265.41,692801.0,22622010231,NSE,0.013789152024446194,268.01,269.371
2023-03-07,AUTO,AutoMotion,Automobile,269.76,271.24,261.21,262.46,333861.0,34932099734,NSE,-0.027061091340450816,265.268,269.07599999999996
2023-03-08,AUTO,AutoMotion,Automobile,267.48,277.69,266.82,274.71,527629.0,37460970036,NSE,0.027030058322117394,266.056,269.77049999999997
2023-03-09,AUTO,AutoMotion,Automobile,279.56,282.99,279.2,281.03,537994.0,48080756780,NSE,0.005258262984690122,269.22,270.58799999999997
2023-03-10,AUTO,AutoMotion,Automobile,280.93,281.35,278.71,279.93,859589.0,40339464885,NSE,-0.0035596055956999962,272.70799999999997,271.1925
2023-03-13,AUTO,AutoMotion,Automobile,280.66,283.68,274.6,280.53,479376.0,20677444911,NSE,-0.00046319390009282507,275.73199999999997,271.549
2023-03-14,AUTO,AutoMotion,Automobile,281.55,286.72,281.42,284.43,688411.0,8251342697,NSE,0.010229088971763436,280.126,272.145
2023-03-15,AUTO,AutoMotion,Automobile,284.84,291.77,284.24,288.78,461426.0,34893060597,NSE,0.013832326920376345,282.93999999999994,272.974
2023-03-16,AUTO,AutoMotion,Automobile,289.32,300.28,287.94,296.03,828910.0,46086807502,NSE,0.02319231300981605,285.93999999999994,274.377
2023-03-17,AUTO,AutoMotion,Automobile,-298.96,304.38,298.07,303.34,254394.0,45399454211,NSE,-2.0146507894032646,290.622,276.0395
2023-03-20,AUTO,AutoMotion,Automobile,301.57,304.67,297.95,299.21,793023.0,10437594167,NSE,-0.007825712106641953,294.35799999999995,277.57399999999996
2023-03-21,AUTO,AutoMotion,Automobile,299.41,301.09,295.32,296.39,526691.0,12002312122,NSE,-0.010086503456798498,296.75,279.005
2023-03-22,AUTO,AutoMotion,Automobile,296.2,299.43,289.45,289.47,546644.0,48371665413,NSE,-0.02272113436866969,296.88800000000003,280.04999999999995
2023-03-23,AUTO,AutoMotion,Automobile,286.82,299.36,285.22,295.24,654177.0,45002014054,NSE,0.029356390767728946,296.73,281.03200000000004
2023-03-24,AUTO,AutoMotion,Automobile,295.27,297.48,291.89,293.81,301369.0,25517997699,NSE,-0.004944626951603548,294.82399999999996,282.167
2023-03-27,AUTO,AutoMotion,Automobile,291.83,295.73,290.52,290.68,425837.0,43009444975,NSE,-0.003940650378645024,293.11800000000005,282.8045
2023-03-28,AUTO,AutoMotion,Automobile,293.05,297.3,287.45,295.07,272223.0,5960933155,NSE,0.0068930216686571635,292.854,283.7495
2023-03-30,AUTO,AutoMotion,Automobile,298.04,299.05,294.14,296.17,505995.0,20049133035,NSE,-0.006274325593880031,294.194,285.0195
2023-03-31,AUTO,AutoMotion,Automobile,294.91,295.76,287.06,289.98,451106.0,5109458663,NSE,-0.016716964497643372,293.142,286.258
2023-04-03,AUTO,AutoMotion,Automobile,291.18,297.02,288.08,293.7,779776.0,10494324364,NSE,0.008654440552235668,293.12,287.8185
2023-04-04,AUTO,AutoMotion,Automobile,294.72,299.24,293.48,297.72,437004.0,35298088882,NSE,0.01017915309446254,294.52799999999996,289.434
2023-04-05,AUTO,AutoMotion,Automobile,299.97,303.98,299.49,299.58,305415.0,47399232757,NSE,-0.001300130013001444,295.43,291.29
2023-04-06,AUTO,AutoMotion,Automobile,301.86,304.2,298.52,303.03,152742.0,29610061173,NSE,0.0038759689922479262,296.802,292.706
2023-04-10,AUTO,AutoMotion,Automobile,300.41,301.13,293.79,296.4,849013.0,39114628577,NSE,-0.013348423820778428,298.08599999999996,293.4745
2023-04-11,AUTO,AutoMotion,Automobile,299.26,300.32,293.77,296.48,531642.0,16473547392,NSE,-0.009289580966383656,298.642,294.302
2023-04-12,AUTO,AutoMotion,Automobile,295.48,299.67,290.59,297.61,196541.0,44346074323,NSE,0.007208609719777973,298.62,295.156
2023-04-13,AUTO,AutoMotion,Automobile,299.48,301.03,298.48,298.71,376347.0,30867450167,NSE,-0.00257112328035274,298.446,295.87
2023-04-14,AUTO,AutoMotion,Automobile,298.03,308.29,297.76,305.84,304753.0,18737191973,NSE,0.026205415562191737,299.008,296.723
2023-04-17,AUTO,AutoMotion,Automobile,305.81,306.02,305.1,305.34,429462.0,17586878599,NSE,-0.0015369019979726865,300.796,297.18850000000003
2023-04-18,AUTO,AutoMotion,Automobile,307.08,310.36,301.01,309.52,589887.0,35404721294,NSE,0.007945812166210752,303.404,297.4975
2023-04-20,AUTO,AutoMotion,Automobile,307.67,308.86,304.15,306.62,329502.0,33992479581,NSE,-0.0034127474241882902,305.20599999999996,297.868
2023-04-21,AUTO,AutoMotion,Automobile,306.81,314.55,306.32,313.72,238785.0,37073646302,NSE,0.022522082070336773,308.20799999999997,298.73449999999997
2023-04-24,AUTO,AutoMotion,Automobile,313.86,320.61,313.69,317.13,299635.0,36002163672,NSE,0.010418658000382278,310.466,300.1175
2023-04-25,AUTO,AutoMotion,Automobile,316.99,320.27,314.91,319.89,377451.0,7545004477,NSE,0.009148553582131857,313.37600000000003,301.35
2023-04-26,AUTO,AutoMotion,Automobile,319.91,323.76,314.12,315.57,150106.0,23878909042,NSE,-0.013566315526241855,314.586,302.438
2023-04-27,AUTO,AutoMotion,Automobile,316.73,321.21,315.4,318.6,388769.0,18112106182,NSE,0.005904082341426466,316.98199999999997,303.834
2023-04-28,AUTO,AutoMotion,Automobile,315.74,316.43,313.77,315.46,517710.0,41380082511,NSE,-0.0008868055995440221,317.33000000000004,304.8535
2023-05-01,AUTO,AutoMotion,Automobile,315.3,318.97,311.97,312.85,623929.0,42225668481,NSE,-0.0077703774183317115,316.474,305.6875
2023-05-03,AUTO,AutoMotion,Automobile,314.71,320.53,311.7,317.43,662292.0,17143258900,NSE,0.008642877569826277,315.982,307.06
2023-05-04,AUTO,AutoMotion,Automobile,320.58,323.3,319.48,320.66,540263.0,44391806307,NSE,0.00024954769480329696,317.0,308.408
2023-05-05,AUTO,AutoMotion,Automobile,316.93,320.38,310.9,313.89,866748.0,46604400022,NSE,-0.009592023475215412,316.058,309.2165
2023-05-08,AUTO,AutoMotion,Automobile,313.88,315.05,313.0,314.02,342880.0,20201435021,NSE,0.0004460303300624008,315.77,309.9385
2023-05-09,AUTO,AutoMotion,Automobile,314.17,317.01,311.49,311.92,814637.0,30752259123,NSE,-0.007161727727026768,315.584,310.383
2023-05-10,AUTO,AutoMotion,Automobile,314.06,319.16,311.56,317.54,571485.0,35163206079,NSE,0.011080685219384889,315.60600000000005,311.44
2023-05-11,AUTO,AutoMotion,Automobile,316.97,324.54,315.57,323.24,549513.0,49679605877,NSE,0.019781051834558416,316.122,312.77799999999996
2023-05-12,AUTO,AutoMotion,Automobile,325.02,326.95,323.7,326.71,164056.0,39094285277,NSE,0.005199680019691089,318.68600000000004,314.233
2023-05-15,AUTO,AutoMotion,Automobile,325.61,327.06,317.48,319.96,253662.0,26541244529,NSE,-0.017352046927305777,319.87399999999997,315.2955
2023-05-16,AUTO,AutoMotion,Automobile,317.72,324.37,317.72,321.01,790917.0,17200630540,NSE,0.010355029585798701,321.692,316.054
2023-05-17,AUTO,AutoMotion,Automobile,319.37,320.97,318.14,319.86,266951.0,49639127400,NSE,0.0015342705952343962,322.15600000000006,316.78
2023-05-18,AUTO,AutoMotion,Automobile,320.73,323.62,314.28,314.32,665260.0,39311949873,NSE,-0.019985657718330135,320.37199999999996,317.02000000000004
2023-05-19,AUTO,AutoMotion,Automobile,314.27,319.4,314.06,315.65,257643.0,12440986399,NSE,0.004391128647341444,318.15999999999997,317.4715
2023-05-22,AUTO,AutoMotion,Automobile,316.84,318.38,311.89,312.94,698336.0,27070737813,NSE,-0.012309051887387885,316.756,317.4325
